option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,325 000 zł,"36,16 m²",Pierwsze piętro Nowe 2 pokoje Do wejścia!!,2,do zamieszkania,Współrzędne dokładne,"Sławin, Lublin, Lublin",51.3137,22.48923,1/3,300 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,brak informacji,"drzwi / okna antywłamaniowe, domofon / wideofon",pustak,wtórny
1,399 000 zł,"67,21 m²",3 duże pokoje Bronowice cegła,3,do remontu,Współrzędne dokładne,"Lublin, Bronowice, ul. Pogodna",51.234674,22.591611,2/3,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,1960,blok,nie,brak informacji,brak informacji,cegła,wtórny
1,390 000 zł,49 m²,Mieszkanie w centrum Lublina BEZ POŚREDNIKÓW,2,do zamieszkania,Współrzędne dokładne,"Lublin, Śródmieście, ul. Lubartowska",51.255687,22.569985,1/4,237 zł,pełna własność,balkon,Zapytaj,brak informacji,1930,kamienica,nie,"internet, telefon",domofon / wideofon,cegła,wtórny
1,459 000 zł,73 m²,"4 pokoje w zielonej okolicy, Lsm",4,do remontu,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"LSM, Lublin, Lublin",51.237114,22.523495,parter/4,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,1976,blok,nie,brak informacji,brak informacji,wielka płyta,wtórny
1,420 000 zł,"61,1 m²","Dwa pokoje do własnej aranżacji, Czuby",2,do remontu,Współrzędne dokładne,"Czuby, Lublin, Lublin",51.2299,22.53188,2/4,580 zł,spółdzielcze wł. z KW,balkon,Zapytaj,brak informacji,1991,blok,nie,brak informacji,brak informacji,inne,wtórny
1,590 000 zł,64 m²,Mieszkanie 3 pokoje parter ul. Sowińskiego 4,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Wieniawa, Lublin, Lublin",51.24924,22.52761,parter/3,605 zł,spółdzielcze wł. z KW,Zapytaj,Zapytaj,brak informacji,1956,blok,nie,telewizja kablowa,domofon / wideofon,cegła,wtórny
1,417 900 zł,"48,98 m²",Przytulne mieszkanie! Dziesiąta ul. Herberta,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Dziesiąta, Lublin, Lublin",51.211368,22.575381,4/4,420 zł,pełna własność,balkon,Zapytaj,brak informacji,1973,blok,nie,"telewizja kablowa, telefon",domofon / wideofon,wielka płyta,wtórny
1,299 000 zł,"48,87 m²","3 pokoje, rozkładowe w centrum",3,do zamieszkania,Współrzędne dokładne,"Lubartów, lubartowski, lubelskie",51.45693,22.61058,4/4,436 zł,spółdzielcze wł. z KW,balkon,Zapytaj,brak informacji,1982,blok,nie,brak informacji,brak informacji,wielka płyta,wtórny
1,197 000 zł,"27,29 m²",1 pokojowe w Centrum miasta,1,do zamieszkania,Współrzędne dokładne,"Świdnik, świdnicki, lubelskie",51.2188,22.70179,3/3,170 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1958,blok,nie,brak informacji,brak informacji,cegła,wtórny
1,435 000 zł,"72,88 m²","Mieszkanie w Zamościu 81,12 m2 !!!",3,do zamieszkania,Współrzędne dokładne,"ul. marsz. Józefa Piłsudskiego , Zamość, Zamość",50.724283,23.251764,3,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",pustak,wtórny
1,460 000 zł,"43,84 m²",Mieszkanie 2-3 pok Ponikwoda 43m,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Ponikwoda, Lublin, Lublin",51.26966,22.58862,4/4,600 zł,pełna własność,balkon,Zapytaj,brak informacji,2018,blok,tak,brak informacji,brak informacji,brak informacji,wtórny
1,202 000 zł,"22,27 m²",Kawalerka Centrum Świdnik,1,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Świdnik, świdnicki, lubelskie",51.20013,22.69477,3/4,200 zł,Zapytaj,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,brak informacji,cegła,wtórny
1,559 000 zł,"64,3 m²",Rozkładowe 3 pokoje na Wieniawie,3,do remontu,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Wieniawa, Lublin, Lublin",51.25312,22.53985,1/3,Zapytaj,spółdzielcze własnościowe,Zapytaj,Zapytaj,brak informacji,1986,brak informacji,nie,brak informacji,"teren zamknięty, domofon / wideofon",brak informacji,wtórny
1,575 000 zł,"51,66 m²",3 pokoje w Nowym budownictwie Czuby,3,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Czuby, Lublin, Lublin",51.222311,22.492854,1/5,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,2023,blok,tak,brak informacji,brak informacji,brak informacji,wtórny
1,459 000 zł,47 m²,| Jasne | Dwupokojowe mieszkanie w świetnej lokali,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Węglinek, Lublin, Lublin",51.223754,22.496033,3/3,480 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2013,blok,tak,"telewizja kablowa, internet, telefon","system alarmowy, drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
1,200 000 zł,29 m²,Panieńszczyzna kawalerka 13 km od centrum Lublina,2,do remontu,Współrzędne dokładne,"Panieńszczyzna, lubelski, lubelskie",51.292197,22.454238,3/3,270 zł,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,1970,blok,nie,"telewizja kablowa, internet",brak informacji,cegła,wtórny
1,1 200 000 zł,"87,6 m²",Piękne mieszkanie w kamienicy w centrum + parking,4,do zamieszkania,Współrzędne dokładne,"Lublin, Śródmieście, ul. Idziego Radziszewskiego",51.246965,22.546624,3/3,746 zł,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,1938,kamienica,nie,internet,"teren zamknięty, domofon / wideofon",cegła,wtórny
1,275 099 zł,"28,1 m²","Kawalerka, Lsm, z możliwością 2 pokoi",2,do zamieszkania,Współrzędne dokładne,"Lublin, LSM, ul. Tomasza Zana",51.24436,22.51693,6/11,300 zł,spółdzielcze wł. z KW,balkon,Zapytaj,2022-11-03,1972,brak informacji,nie,brak informacji,brak informacji,brak informacji,wtórny
1,330 000 zł,"47,5 m²","2 pokoje, Czechów, Paderewskiego",2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Czechów, Lublin, Lublin",51.274488,22.555446,4/10,450 zł,Zapytaj,balkon,Zapytaj,brak informacji,1985,brak informacji,tak,brak informacji,brak informacji,wielka płyta,wtórny
1,292 358 zł,35 m²,2 pokojowe mieszkanie po generalnym remoncie,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Zamość, Zamość, lubelskie",50.734239,23.253778,parter/2,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet, telefon",domofon / wideofon,brak informacji,wtórny
1,360 000 zł,"41,75 m²",2 -pok. mieszkanie na sprzedaż! Lsm ul. Skierki,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Lublin, Lublin, lubelskie",51.24388,22.518099,3/4,420 zł,Zapytaj,Zapytaj,Zapytaj,brak informacji,1967,blok,nie,brak informacji,brak informacji,cegła,wtórny
