option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,379 000 zł,95 m²,Mieszkanie 95m2 w Budynku Wielorodzinnym,4,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Niegosławice, żagański, lubuskie",51.58734,15.71403,parter/2,Zapytaj,pełna własność,ogródek,garaż/miejsce parkingowe,brak informacji,1930,dom wolnostojący,nie,brak informacji,"drzwi / okna antywłamaniowe, rolety antywłamaniowe",cegła,wtórny
1,465 000 zł,63 m²,Mieszkanie - sprzedaż bezpośrednia,3,Zapytaj,Współrzędne dokładne,"ul. Sportowa 11, Gubin, krośnieński",51.967015,14.710935,1/2,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,brak informacji,kamienica,nie,internet,domofon / wideofon,cegła,wtórny
1,449 900 zł,45 m²,"2 pokoje, bezpośrednio, centrum - Viniarnia Home",2,do zamieszkania,Współrzędne dokładne,"Zielona Góra, Centrum, ul. Stanisława Moniuszki",51.935212,15.500986,1/5,350 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2013,apartamentowiec,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,beton,wtórny
1,429 000 zł,"78,7 m²",❤️ Mieszkanie dla rodziny | 2 - poziomowe | Piaski,3,do zamieszkania,Współrzędne dokładne,"ul. Stanisława Taczaka , Gorzów Wielkopolski, Gorzów Wielkopolski",52.751744,15.224513,3/4,700 zł,pełna własność,balkon,Zapytaj,brak informacji,2008,blok,nie,internet,domofon / wideofon,brak informacji,wtórny
1,799 000 zł,"116,8 m²","NOWA CENA. 5 pok,klimatyzowane,116m2,Rzeźniczaka",5,do zamieszkania,Współrzędne dokładne,"ul. Franciszka Rzeźniczaka , Zielona Góra, Zielona Góra",51.957942,15.502551,4/4,Zapytaj,spółdzielcze własnościowe,balkon,garaż/miejsce parkingowe,brak informacji,2014,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,wtórny
1,495 000 zł,58 m²,Rezerwacja! 3 pokoje Bezpośrednio bez PCC !,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Łężyca, Zielona Góra, Zielona Góra",51.99451,15.47664,4/4,450 zł,pełna własność,balkon,Zapytaj,brak informacji,2022,apartamentowiec,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,silikat,wtórny
1,779 000 zł,"132,45 m²",Apartament 5-pok. | 2 poziomowy | Rzeźniczaka,5,do zamieszkania,Współrzędne dokładne,"ul. Franciszka Rzeźniczaka , Zielona Góra, Zielona Góra",51.957942,15.502551,3/3,500 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2009,apartamentowiec,nie,"telewizja kablowa, internet",domofon / wideofon,cegła,wtórny
1,365 000 zł,"48,01 m²",Mieszkanie wykończone w wysokim standardzie,2,do zamieszkania,Współrzędne dokładne,"os. Kopernika , Nowa Sól, nowosolski",51.80585,15.71339,2/4,519 zł,spółdzielcze własnościowe,balkon,Zapytaj,2023-02-15,1980,blok,nie,"telewizja kablowa, internet, telefon",drzwi / okna antywłamaniowe,wielka płyta,wtórny
1,309 000 zł,"47,72 m²","Trzypokojowe mieszkanie z balkonem, po remoncie",3,do zamieszkania,Współrzędne dokładne,"Nowa Sól, nowosolski, lubuskie",51.80759,15.71141,4/4,670 zł,pełna własność,balkon,Zapytaj,2023-08-15,1980,blok,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",wielka płyta,wtórny
1,"215 508,60 zł","31,8 m²",Przytulna kawalerka 32m2,1,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Nowa Sól, nowosolski, lubuskie",51.80328,15.7215,1/4,450 zł,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet","domofon / wideofon, rolety antywłamaniowe",wielka płyta,wtórny
1,320 000 zł,"47,1 m²","2 pok. z balkonem, 47,1m2, ul. Węgierska",2,do wykończenia,Współrzędne dokładne,"ul. Węgierska , Zielona Góra, Zielona Góra",51.936355,15.479049,4/4,670 zł,spółdzielcze własnościowe,balkon,garaż/miejsce parkingowe,2023-04-29,brak informacji,blok,nie,brak informacji,domofon / wideofon,wielka płyta,wtórny
1,210 000 zł,"58,85 m²",Mieszkanie z garażem w Starym Kurowie,2,do remontu,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Stare Kurowo, strzelecko-drezdenecki, lubuskie",52.85664,15.67774,1/2,Zapytaj,Zapytaj,Zapytaj,garaż/miejsce parkingowe,brak informacji,brak informacji,kamienica,nie,brak informacji,brak informacji,brak informacji,wtórny
1,349 000 zł,"59,76 m²","Mieszkanie, 59,76 m², Gorzów Wielkopolski",3,do zamieszkania,Współrzędne dokładne,"Gorzów Wielkopolski, Osiedle Staszica, ul. Jana Stanisławskiego",52.740241,15.208883,3/4,765 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1970,blok,nie,brak informacji,brak informacji,wielka płyta,wtórny
1,98 000 zł,"30,53 m²",Okazja. Mieszkanie w cenie 98 000 zł.,1,do zamieszkania,Współrzędne dokładne,"Trzebiel, żarski, lubuskie",51.63367,14.82132,1/1,Zapytaj,pełna własność,ogródek,garaż/miejsce parkingowe,2023-04-27,1965,kamienica,nie,brak informacji,brak informacji,cegła,wtórny
1,265 000 zł,"51,93 m²","Wyremontowane mieszkanie 2 pokojowe, ul. Fabryczna",2,Zapytaj,Współrzędne dokładne,"Gorzów Wielkopolski, Zawarcie, ul. Fabryczna",52.725004,15.233053,2/3,108 zł,pełna własność,balkon,Zapytaj,brak informacji,1914,kamienica,nie,brak informacji,brak informacji,cegła,wtórny
1,320 000 zł,41 m²,Mieszkanie na sprzedaż - ul. Kokosowa / Z. Góra,2,do zamieszkania,Współrzędne dokładne,"ul. Kokosowa blok 4-10 , Zielona Góra, Zielona Góra",51.944285,15.468332,1/3,420 zł,pełna własność,balkon,Zapytaj,brak informacji,2004,blok,nie,telewizja kablowa,"drzwi / okna antywłamaniowe, domofon / wideofon",cegła,wtórny
1,294 900 zł,"36,5 m²",Nowe mieszkanie 2 pokoje Strzelce Kraj.,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Strzelce Krajeńskie, strzelecko-drezdenecki, lubuskie",52.87728,15.53251,3/4,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2022,blok,tak,brak informacji,"domofon / wideofon, rolety antywłamaniowe",cegła,wtórny
1,520 000 zł,92 m²,"Mieszkanie dwulokalowe, w pobliżu park, sklepy",4,do zamieszkania,Współrzędne dokładne,"ul. Konarskiego , Świebodzin, świebodziński",52.247293,15.52335,3/3,580 zł,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,"telewizja kablowa, internet, telefon",domofon / wideofon,inne,wtórny
1,389 000 zł,47 m²,ul. Cyryla i Metodego,3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Zielona Góra, Zielona Góra, lubuskie",51.94633,15.49585,8,550 zł,pełna własność,balkon,Zapytaj,brak informacji,brak informacji,brak informacji,tak,brak informacji,domofon / wideofon,wielka płyta,wtórny
