option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,350 175 zł,"57,5 m²",Os. Armii Krajowej 7 A - GOTOWE DO ODBIORU! - M29,3,do wykończenia,Współrzędne dokładne,"os. Armii Krajowej 7, Nowa Sól, nowosolski",51.801301,15.68382,4/6,460 zł,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2021,apartamentowiec,tak,"telewizja kablowa, internet, telefon","teren zamknięty, domofon / wideofon, monitoring / ochrona",silikat,pierwotny
1,347 739 zł,"57,1 m²",Os. Armii Krajowej 7 A - GOTOWE DO ODBIORU! - M30,3,do wykończenia,Współrzędne dokładne,"os. Armii Krajowej 7, Nowa Sól, nowosolski",51.801456,15.683416,4/6,460 zł,pełna własność,"balkon, taras",garaż/miejsce parkingowe,brak informacji,2021,apartamentowiec,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,silikat,pierwotny
1,484 866 zł,"73,8 m²","Promocja.Nowe Mieszkanie ,Łężyca Ul.Geologów.",3,do remontu,Współrzędne dokładne,"Łężyca-Geologów , Zielona Góra, Zielona Góra",51.928446,15.508572,parter/4,Zapytaj,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,2022,apartamentowiec,tak,telewizja kablowa,"drzwi / okna antywłamaniowe, domofon / wideofon",brak informacji,pierwotny
1,"399 899,50 zł","67,21 m²","Mieszkanie 16D 67,21 m2",3,do wykończenia,Współrzędne dokładne,"ul. Adolfa Dygasińskiego , Żary, żarski",51.62867,15.133834,3/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2022-08-11,2022,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",silikat,pierwotny
1,235 980 zł,"43,7 m²",Apartamentowiec z windą w Bytomiu Odrzańskim,2,do wykończenia,Współrzędne dokładne,"ul. Witosa , Bytom Odrzański, nowosolski",51.730548,15.816885,3/3,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,2023,apartamentowiec,tak,brak informacji,domofon / wideofon,silikat,pierwotny
1,"224 259,75 zł","40,59 m²",Apartamenty nad Bobrem w Nowogrodzie Bobrzańskim !,2,do wykończenia,Współrzędne dokładne,"Nowogród Bobrzański, zielonogórski, lubuskie",51.79144,15.243474,2/3,Zapytaj,pełna własność,balkon,Zapytaj,brak informacji,2023,blok,tak,brak informacji,"teren zamknięty, domofon / wideofon",silikat,pierwotny
1,"325 881,50 zł","54,77 m²","Mieszkanie 12D 54,77 m2",3,do wykończenia,Współrzędne dokładne,"ul. Adolfa Dygasińskiego , Żary, żarski",51.62867,15.133834,2/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2022-08-11,2022,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",silikat,pierwotny
1,382 850 zł,"61,75 m²",Stała cena! Kostrzyńska 42 | mieszkanie KGH-H-M1,3,do wykończenia,Współrzędne dokładne,"ul. Kostrzyńska 42, Gorzów Wielkopolski, Gorzów Wielkopolski",52.721767,15.18714,parter/2,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2023,blok,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",silikat,pierwotny
1,599 000 zł,"109,73 m²",Mieszkanie z ogródkiem Zielona Góra - Racula,4,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Racula, Zielona Góra, Zielona Góra",51.91258,15.56453,parter,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,2022,brak informacji,nie,brak informacji,brak informacji,brak informacji,pierwotny
1,399 483 zł,"67,14 m²","Mieszkanie 11D 67,14 m2",3,do wykończenia,Współrzędne dokładne,"ul. Adolfa Dygasińskiego , Żary, żarski",51.62867,15.133834,2/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,2022-08-11,2022,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",silikat,pierwotny
