option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,448 000 zł,85 m²,"Mieszkanie super lokalizacja Tomaszowska, ogródek",3,do zamieszkania,Współrzędne dokładne,"Szczecin, Północ, ul. Tomaszowska",53.449081,14.565966,2/2,250 zł,pełna własność,ogródek,Zapytaj,brak informacji,2003,dom wolnostojący,nie,"telewizja kablowa, internet, telefon","system alarmowy, domofon / wideofon",cegła,wtórny
1,699 000 zł,70 m²,"Wysoki standard, winda, ogrzewanie podłogowe",3,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Gumieńce, Szczecin, Szczecin",53.41076,14.46506,4/4,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,brak informacji,brak informacji,tak,brak informacji,brak informacji,brak informacji,wtórny
1,320 000 zł,"60,3 m²",Mieszkanie Sławno Witosa - REZERWACJA,3,do zamieszkania,Współrzędne dokładne,"ul. Wincentego Witosa , Sławno, sławieński",54.371121,16.684951,2/4,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,brak informacji,blok,nie,brak informacji,domofon / wideofon,brak informacji,wtórny
1,399 000 zł,"37,2 m²","Mieszkanie 2 pokojowe przy Wyzwolenia, balkon",2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Śródmieście, Szczecin, Szczecin",53.438362,14.556279,2/10,550 zł,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,1980,brak informacji,tak,brak informacji,brak informacji,wielka płyta,wtórny
1,488 000 zł,"49,79 m²",2 pokoje w budynku z 2013 r. ul. Monte Cassino,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Centrum, Szczecin, Szczecin",53.436134,14.541226,3/5,245 zł,pełna własność,balkon,Zapytaj,brak informacji,2013,apartamentowiec,tak,brak informacji,brak informacji,brak informacji,wtórny
1,489 000 zł,"44,6 m²",2 pokoje z ogródkiem + kom. lokatorska - Gumieńce,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Gumieńce, Szczecin, Szczecin",53.41076,14.46506,parter/3,250 zł,pełna własność,ogródek,Zapytaj,brak informacji,2016,blok,nie,brak informacji,monitoring / ochrona,inne,wtórny
1,420 000 zł,"46,92 m²",2 pokoje przy ul. Reja,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Niebuszewo-Bolinko, Szczecin, Szczecin",53.447856,14.547466,parter/4,480 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,brak informacji,kamienica,nie,brak informacji,brak informacji,cegła,wtórny
1,729 000 zł,"68,85 m²",Mieszkanie przy kołobrzeskiej starówce,4,do zamieszkania,Współrzędne dokładne,"ul. ppor. Emilii Gierczak , Kołobrzeg, kołobrzeski",54.175389,15.577444,parter/4,730 zł,spółdzielcze własnościowe,Zapytaj,garaż/miejsce parkingowe,brak informacji,1975,blok,nie,brak informacji,brak informacji,brak informacji,wtórny
1,838 600 zł,"47,92 m²",Nowy luksusowy apartament na fakturę (cena brutto),3,do zamieszkania,Współrzędne dokładne,"ul. Wiejska 12, Ustronie Morskie, kołobrzeski",54.207521,15.751264,3/4,Zapytaj,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2019,apartamentowiec,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",brak informacji,wtórny
1,439 000 zł,"42,7 m²","Dwa pokoje,balkon- os. Przyjaźni !",2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Przyjaźni, Szczecin, Szczecin",53.428594,14.515777,4/10,411 zł,spółdzielcze własnościowe,"balkon, ogródek",Zapytaj,brak informacji,1979,blok,tak,"telewizja kablowa, internet",system alarmowy,wielka płyta,wtórny
