option,prize,surface,offer name,rooms ,standard,localization_info,localization_name,latitude,longitude,floor_number,rental_cost,form_of_property,extras,garage,availability,year_of_construction,type_of_building,elevator,media,security,building_material,market
1,475 000 zł,57 m²,"Wysoki standard, pełen rozkład, balkon, pod klucz",3,do zamieszkania,Współrzędne dokładne,"Łódź, Teofilów, ul. Rydzowa",51.798007,19.375672,parter/10,540 zł,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,1980,blok,tak,"telewizja kablowa, internet, telefon",domofon / wideofon,wielka płyta,wtórny
1,337 000 zł,"60,46 m²",Mieszkanie trzypokojowe w centrum Piotrkowa Tryb.,3,do zamieszkania,Współrzędne dokładne,"al. Armii Krajowej , Piotrków Trybunalski, Piotrków Trybunalski",51.40866,19.67592,6/11,999 zł,pełna własność,balkon,garaż/miejsce parkingowe,2023-05-13,1979,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",wielka płyta,wtórny
1,1 400 000 zł,"178,82 m²",Lofty Tymienieckiego apartament 3 poziomy,6,Zapytaj,Współrzędne dokładne,"Łódź, Śródmieście, ul. ks. bp. Wincentego Tymienieckiego",51.753616,19.483116,3/4,1 500 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2010,apartamentowiec,tak,telewizja kablowa,brak informacji,cegła,wtórny
1,311 000 zł,52 m²,"Mieszkanie 52 m2, Łódź, Centrum-Manu.Legionów/Gdań",2,do zamieszkania,Współrzędne dokładne,"Łódź, Polesie, ul. Legionów 41",51.776017,19.446109,2/3,350 zł,pełna własność,Zapytaj,garaż/miejsce parkingowe,2023-04-10,1920,kamienica,nie,"telewizja kablowa, internet, telefon","system alarmowy, drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",cegła,wtórny
1,300 000 zł,"57,3 m²",Hotel pracowniczy czy M4 do generalnego remontu?,3,do wykończenia,Współrzędne dokładne,"Łódź, Bałuty, ul. Inowrocławska",51.787807,19.419022,parter/10,600 zł,spółdzielcze wł. z KW,Zapytaj,garaż/miejsce parkingowe,brak informacji,1970,brak informacji,tak,brak informacji,"monitoring / ochrona, domofon / wideofon",wielka płyta,wtórny
1,419 000 zł,64 m²,"3 pokojowe z loggią , ul.Lodowa",3,do zamieszkania,Współrzędne dokładne,"Łódź, Widzew-Wschód, ul. Lodowa",51.741877,19.523649,4/4,550 zł,spółdzielcze własnościowe,balkon,Zapytaj,brak informacji,1993,blok,nie,brak informacji,brak informacji,wielka płyta,wtórny
1,420 000 zł,61 m²,Wyremontowane M4 gotowe do zamieszkania,3,do zamieszkania,Współrzędne dokładne,"Łódź, Bałuty, ul. Wrocławska",51.7864,19.4445,4/4,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,1958,blok,nie,internet,domofon / wideofon,cegła,wtórny
1,270 000 zł,"47,22 m²",M4 przy Parku Podolskim,3,do remontu,Współrzędne dokładne,"Zarzew, Łódź, Łódź",51.74256,19.49533,4/4,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,1970,blok,nie,internet,domofon / wideofon,wielka płyta,wtórny
1,840 000 zł,"89,45 m²",Dla rodziny stawiającej na komfort i nowoczesność,4,do zamieszkania,Współrzędne dokładne,"Olechów, Łódź, Łódź",51.73782,19.57285,3/3,Zapytaj,pełna własność,taras,garaż/miejsce parkingowe,brak informacji,2016,apartamentowiec,tak,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",inne,wtórny
1,250 000 zł,"50,44 m²",M3 w pełnym rozkładzie,2,do remontu,Współrzędne dokładne,"Górna, Łódź, Łódź",51.73035,19.4874,> 10/11,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,1972,blok,tak,brak informacji,brak informacji,wielka płyta,wtórny
1,470 000 zł,"38,43 m²",Komfortowe M3 gotowe do wprowadzenia,2,do zamieszkania,Współrzędne dokładne,"Teofilów, Łódź, Łódź",51.7903,19.38805,3/5,500 zł,pełna własność,balkon,Zapytaj,brak informacji,2022,apartamentowiec,tak,brak informacji,"teren zamknięty, domofon / wideofon",inne,wtórny
1,230 181 zł,"23,73 m²",2 pokoje wyremontowane i umeblowane + PARKING,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Górna, Łódź, Łódź",51.711577,19.428669,parter/3,150 zł,pełna własność,Zapytaj,garaż/miejsce parkingowe,brak informacji,1935,kamienica,nie,brak informacji,"teren zamknięty, domofon / wideofon, monitoring / ochrona",cegła,wtórny
1,700 000 zł,64 m²,M4 w nowym budownictwie,3,do zamieszkania,Współrzędne dokładne,"Nowe Złotno, Łódź, Łódź",51.78463,19.38984,3/3,550 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,brak informacji,"teren zamknięty, domofon / wideofon, monitoring / ochrona",silikat,wtórny
1,690 000 zł,46 m²,Apartament przy Manufakturze,2,do zamieszkania,Współrzędne dokładne,"Łódź, Śródmieście, ul. Drewnowska",51.78167,19.447,5/7,400 zł,pełna własność,taras,garaż/miejsce parkingowe,brak informacji,2022,blok,tak,brak informacji,domofon / wideofon,inne,wtórny
1,339 000 zł,"43,43 m²",M-3 / Blok 2012 r / Bliskość Centrum,2,do wykończenia,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Widzew, Łódź, Łódź",51.750966,19.493783,4/5,450 zł,pełna własność,balkon,Zapytaj,brak informacji,2012,apartamentowiec,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",cegła,wtórny
1,335 000 zł,"44,83 m²",M-3 Ul. Jana / Park Julianowski,2,do zamieszkania,Współrzędne dokładne,"Łódź, Julianów, ul. Jana Kilińskiego",51.7993,19.43966,parter/4,520 zł,spółdzielcze wł. z KW,Zapytaj,Zapytaj,brak informacji,1970,blok,nie,"telewizja kablowa, internet, telefon","teren zamknięty, domofon / wideofon",wielka płyta,wtórny
1,489 000 zł,"62,16 m²",M-4 Bałuty / Julianów,3,do zamieszkania,Współrzędne dokładne,"Łódź, Bałuty, ul. Krzyżowa",51.79311,19.4543,2/10,600 zł,pełna własność,balkon,Zapytaj,brak informacji,1980,blok,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, domofon / wideofon",wielka płyta,wtórny
1,490 000 zł,"55,5 m²",M-3 / Blok 2009 r/ Bliskość Centrum,2,do zamieszkania,Współrzędne dokładne,"Polesie, Łódź, Łódź",51.74653,19.4417,4/4,500 zł,pełna własność,Zapytaj,Zapytaj,2023-03-30,2009,apartamentowiec,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",cegła,wtórny
1,359 000 zł,41 m²,M3 w Centrum Łodzi z balkonem,2,do zamieszkania,Współrzędne dokładne,"Śródmieście, Łódź, Łódź",51.7565,19.45551,5/10,630 zł,pełna własność,balkon,Zapytaj,brak informacji,1976,blok,tak,brak informacji,"teren zamknięty, domofon / wideofon, monitoring / ochrona",wielka płyta,wtórny
1,499 000 zł,"58,5 m²","M4 z balkonami na osiedlu "" Nowe Złotno""",3,do wykończenia,Współrzędne dokładne,"Łódź, Teofilów, ul. Traktorowa",51.78623,19.39096,1/5,650 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2016,apartamentowiec,tak,brak informacji,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",pustak,wtórny
1,399 000 zł,53 m²,M4 z dużą loggią!,3,do zamieszkania,Współrzędne dokładne,"Łódź, Retkinia, al. ks. kard. Stefana Wyszyńskiego",51.74033,19.38827,3/4,Zapytaj,spółdzielcze wł. z KW,Zapytaj,Zapytaj,brak informacji,1970,blok,nie,brak informacji,brak informacji,wielka płyta,wtórny
1,475 000 zł,70 m²,M5 z 2 balkonami na os. Jagiełły,4,do zamieszkania,Współrzędne dokładne,"Łódź, Julianów, ul. Zgierska",51.79748,19.44432,9/10,800 zł,spółdzielcze wł. z KW,balkon,garaż/miejsce parkingowe,brak informacji,1975,blok,tak,brak informacji,domofon / wideofon,wielka płyta,wtórny
1,289 000 zł,"36,5 m²",Wyremontowane M3 na Górnej,2,do zamieszkania,Współrzędne dokładne,"Łódź, Dąbrowa, ul. Władysława Broniewskiego",51.73415,19.48429,parter/4,430 zł,pełna własność,balkon,Zapytaj,brak informacji,1975,blok,nie,brak informacji,"drzwi / okna antywłamaniowe, domofon / wideofon",wielka płyta,wtórny
1,429 000 zł,"55,5 m²",Mieszkanie w Arboretum z widokiem na park,2,do zamieszkania,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Górna, Łódź, Łódź",51.736121,19.471633,8/10,600 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,2012,apartamentowiec,tak,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",pustak,wtórny
1,225 000 zł,42 m²,M3 tuż przy Parku Staromiejskim i Pl.Wolności,2,do remontu,Współrzędne dokładne,"Łódź, Śródmieście, ul. Północna",51.77851,19.45575,parter/4,300 zł,pełna własność,Zapytaj,Zapytaj,brak informacji,1910,kamienica,nie,brak informacji,brak informacji,cegła,wtórny
1,152 000 zł,"28,15 m²",kawalerka do remontu,1,do remontu,Współrzędne dokładne,"Łódź, Bałuty, ul. Bolesława Limanowskiego",51.78711,19.44778,3/4,Zapytaj,pełna własność,Zapytaj,Zapytaj,brak informacji,1915,kamienica,nie,brak informacji,brak informacji,cegła,wtórny
1,519 000 zł,54 m²,M3 z dużym balkonem na Radogoszczu,2,do zamieszkania,Współrzędne dokładne,"Łódź, Radogoszcz, Radogoszcz Wschód",51.82113,19.4406,1/8,650 zł,pełna własność,balkon,Zapytaj,brak informacji,2009,apartamentowiec,tak,brak informacji,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon, monitoring / ochrona",cegła,wtórny
1,496 900 zł,71 m²,M4/M5 na Retkinii,3,do zamieszkania,Współrzędne dokładne,"Łódź, Retkinia, ul. Hubala",51.74646,19.40285,6/11,900 zł,pełna własność,balkon,Zapytaj,brak informacji,1976,blok,tak,brak informacji,brak informacji,wielka płyta,wtórny
1,731 500 zł,"66,5 m²",Pachnący nowością apartament na Zdrowiu,3,do zamieszkania,Współrzędne dokładne,"Zdrowie, Łódź, Łódź",51.77589,19.40126,2/2,500 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2020,apartamentowiec,tak,brak informacji,"drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",pustak,wtórny
1,339 000 zł,"46,03 m²",M3 na Widzewie Wschodzie,2,do zamieszkania,Współrzędne dokładne,"Łódź, Widzew-Wschód, ul. Karola Adwentowicza",0,0,3/11,420 zł,pełna własność,balkon,Zapytaj,brak informacji,1978,blok,tak,brak informacji,domofon / wideofon,wielka płyta,wtórny
1,359 000 zł,57 m²,M4 z widokiem na Park,3,do zamieszkania,Współrzędne dokładne,"Łódź, Bałuty, ul. Hipoteczna",51.7968,19.4331,2/10,600 zł,spółdzielcze wł. z KW,balkon,Zapytaj,2023-08-01,1973,blok,tak,"telewizja kablowa, internet",domofon / wideofon,wielka płyta,wtórny
1,529 999 zł,50 m²,Nowoczesne M4 przy Parku Widzewskim,3,do zamieszkania,Współrzędne dokładne,"Łódź, Widzew, Widzewski Park",51.76232,19.51132,10/10,500 zł,pełna własność,balkon,Zapytaj,brak informacji,2019,apartamentowiec,tak,brak informacji,brak informacji,inne,wtórny
1,459 000 zł,71 m²,Przestronne M4 na Żubardziu,3,do zamieszkania,Współrzędne dokładne,"Łódź, Żubardź, ul. Klonowa",51.78796,19.42835,4/4,Zapytaj,spółdzielcze wł. z KW,balkon,Zapytaj,brak informacji,1960,blok,nie,brak informacji,brak informacji,cegła,wtórny
1,399 999 zł,47 m²,Nowe 2 mieszkanie w cenie 1 /zamieszkaj i zarabiaj,3,do zamieszkania,Współrzędne dokładne,"Łódź, Górna, ul. Pryncypalna 6",51.72097,19.466145,2/3,550 zł,pełna własność,balkon,garaż/miejsce parkingowe,brak informacji,2019,blok,nie,"telewizja kablowa, internet, telefon","drzwi / okna antywłamaniowe, teren zamknięty, domofon / wideofon",beton komórkowy,wtórny
1,314 000 zł,"42,23 m²",43 m² na Retkini: Do wprowadzenia [REZERWACJA],2,do zamieszkania,Współrzędne dokładne,"Łódź, Retkinia, ul. Kostki Napierskiego",51.749022,19.398256,4/4,430 zł,spółdzielcze własnościowe,"balkon, taras",garaż/miejsce parkingowe,brak informacji,1989,blok,nie,"telewizja kablowa, internet","drzwi / okna antywłamaniowe, domofon / wideofon",wielka płyta,wtórny
1,332 010 zł,"36,89 m²","Doskonałe na inwestycje, już odebrane!",2,Zapytaj,Nieruchomość znajduje się w zaznaczonym obszarze mapy. Niestety ogłoszeniodawca nie wskazał dokładnego adresu.,"Górna, Łódź, Łódź",51.748043,19.475258,2/4,Zapytaj,Zapytaj,balkon,Zapytaj,brak informacji,2022,brak informacji,tak,brak informacji,brak informacji,brak informacji,wtórny
